id,title,difficulty,distance_m,duration_min,altitude_diff,altitude_start,has_rentals,lift_available,is_open,is_prepared,location,activity_type,activity_type_enc,location_enc,activity_type_predicted,type_prediction_confidence
smgpoi38af181c83eaa6ae937d370b2a019d2f,Hike around Col dl'Ancona,2,900.0,4.2,183.0,1618.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,skiing,0.46577984268450473
smgpoic3898580d75ab668e333844988d9df4b,Glittner Lake and Maurerberg circular trail,2,900.0,4.2,183.0,1513.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1,cycling,0.4498084907667346
smgpoiea198481e7fab61c751ca325a7e2c022,Glittner Lake and Maurerberg circular trail,2,900.0,4.2,183.0,1513.0,0,0,0,0,Al Plan/San Vigilio,cycling,1,1,cycling,0.4498084907667346
smgpoi7bf062e900f6287b0b2108a442e40fa9,Hike around Gran Ju,2,900.0,4.2,183.0,1618.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,skiing,0.46577984268450473
smgpoi3de6f740feea9e8d9ebe8ff84ce186c3_reduced,"""In der Grube"" circuit Trail",2,900.0,4.2,183.0,2156.0,0,0,1,0,Ulten/Ultimo,family,2,104,family,0.6096452864061279
smgpoi0a938b25380dfec9269dc05b31991a09_reduced,Round trail: Jenesien - Afing,2,900.0,4.2,183.0,1089.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,3,28,hiking,0.47703676030065856
smgpoi66f320a351358e8adaa707aac3ed5809_reduced,Round trail: Jenesien - Tschaufen - Ancient larch tree,2,900.0,4.2,183.0,1230.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,3,28,hiking,0.33050349332223006
smgpoi485634fc95dcb71202994189e0e88133_reduced,Round trail: Jenesien - Tschaufen - Salten,2,900.0,4.2,183.0,1133.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,3,28,hiking,0.3509058611769429
smgpoi6a63218176eda85b26f617e354c988d6_reduced,Round trail: Campitello - Men of Stone,2,900.0,4.2,183.0,1480.0,0,0,1,0,Mölten/Meltina,family,2,52,family,0.5241226699695485
smgpoie612a5636e0aabdea416fea12369c991_reduced,"The ""Lanebach"" Circuit (Element paths)",2,900.0,4.2,183.0,1014.0,0,0,1,0,Gais,summer,6,21,summer,0.2861364898518605
smgpoibaa6c48577b1a477f43e9525d31fc110_reduced,Langfenn circular path,2,900.0,4.2,183.0,1444.0,0,0,1,0,Mölten/Meltina,family,2,52,hiking,0.41425294843069377
smgpoi410890837eb35712c2f751ce5f84c349_reduced,Meluno Circular Hiking Trail,2,900.0,4.2,183.0,872.0,0,0,1,0,Brixen/Bressanone,hiking,3,11,hiking,0.25976009295934216
smgpoi253bb180dcfd850a5fa64500648bef70,Hike around  Pice Ju,2,900.0,4.2,183.0,1614.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,skiing,0.42438948098454826
smgpoi0558930e3b283495a553b4a9b696977a,Hike around  Piz de Plaies,2,900.0,4.2,183.0,1630.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,skiing,0.48000281035801984
smgpoif3a6098241e0f58ab852a148ae3fb4ed,The Rienz Gorge circular trail,2,900.0,4.2,183.0,869.0,0,0,0,0,Rodeneck/Rodengo,skiing,5,74,cycling,0.40195614406021696
smgpoie53b1bac7789abbfcdcb20a7adfb2bec_reduced,Ritzail Jochtal circular hiking tour,2,900.0,4.2,183.0,1634.0,0,0,1,0,Mühlbach/Rio di Pusteria,hiking,3,53,climbing,0.29050158975938084
smgpoi74e08138c3a0847cb15bd1a5f0f132a6_reduced,Circular route: Schlaneid- Bacherhof- St. Ulrich- Mölten- cablecar Vilpian Mölten,2,900.0,4.2,183.0,1025.0,0,0,1,0,Mölten/Meltina,family,2,52,family,0.3719309915428572
smgpoiaedf87eeba001476e2ceab762797c6f3_reduced,Schwemmalm Circuit Trail,2,900.0,4.2,183.0,2156.0,0,0,1,0,Ulten/Ultimo,family,2,104,family,0.6096452864061279
smgpoid9a3e0d8678f4279f82e9069bc8b5b66_reduced,Skihütte - Valcroce Circular Hiking Tour,2,900.0,4.2,183.0,1698.0,0,0,0,0,Brixen/Bressanone,hiking,3,11,cycling,0.5225192777412625
smgpoic72c6611c62eab26f98cff5c6e66e28b_reduced,roundtrip Saint Georgen,2,900.0,4.2,183.0,1143.0,0,0,1,0,Mölten/Meltina,winter,7,52,winter,0.28359460460439206
smgpoi9d2bb14cc3a8fe4445e5cbfc9acbbfe6_reduced,Stilfes Reifenstein circular hiking tour,2,900.0,4.2,183.0,969.0,0,0,1,0,Freienfeld/Campo di Trens,hiking,3,20,hiking,0.5037008369016563
smgpoi0eb143b5fae073e7880cf43d00072147_reduced,S. Leonhardo Circular Hiking Trail – Direction South,2,900.0,4.2,183.0,1136.0,0,0,1,0,Brixen/Bressanone,hiking,3,11,hiking,0.5944969695205568
smgpoi48acc63fe1421483734b750f6788ced9,Circular hike St. Magdalena,2,900.0,4.2,183.0,1248.0,0,0,1,0,Villnöss/Funes,climbing,0,110,climbing,0.31058591794520346
smgpoi221992fda7853ce89c30e98255ab6793_reduced,Campitello - Men of Stones,2,900.0,4.2,183.0,1441.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.41241745872455593
smgpoi663b379d0e260b2aeae3ac83bad3e93e_reduced,Ortisei circular trail,2,900.0,4.2,183.0,1543.5,0,0,1,0,Urtijëi/Ortisei,hiking,3,106,hiking,0.7929082324950544
smgpoi6ec1ec5894c618e92f8ccfe12d3f4962_reduced,Circular path St. Ulrich,2,900.0,4.2,183.0,1346.0,0,0,1,0,Mölten/Meltina,family,2,52,hiking,0.36097345164021843
smgpoi328e1761ec1d3fb0e58608f31bdd34ea_reduced,Ortisei – S. Cristina circuit,2,900.0,4.2,183.0,1239.0,0,0,1,0,Urtijëi/Ortisei,climbing,0,106,climbing,0.33595487470639834
smgpoi8be094c29ac50da664fc84e27539a39d_reduced,Ortisei – S. Cristina circuit,2,900.0,4.2,183.0,1240.0,0,0,1,0,Urtijëi/Ortisei,climbing,0,106,climbing,0.32486564106828825
smgpoia167912626eaa6190a1ca01441697ac5_reduced,Circular path Malga di Tarres-Variante A,2,900.0,4.2,183.0,1924.0,0,0,1,0,Latsch/Laces,family,2,43,family,0.3757817056988876
smgpoi34c0a38900dfbb1cc793c0c0468f29b0_reduced,Circular path Malga di Tarres-Variante B,2,900.0,4.2,183.0,1924.0,0,0,1,0,Latsch/Laces,family,2,43,family,0.3757817056988876
smgpoi16690a0ef7c5ee524ddc8978af0d150f_reduced,Circular path Malga di Tarres-Variante C,2,900.0,4.2,183.0,1924.0,0,0,1,0,Latsch/Laces,summer,6,43,family,0.3757817056988876
smgpoi77ecb2b285e962ded1541e7181fe3a23,Panoramic route Trejer Alm (Äußere Michlreis Alm) [alpine hut] – Sonnklar Nock [hillock],2,900.0,4.2,183.0,2000.0,0,0,0,0,Ahrntal/Valle Aurina,skiing,5,0,cycling,0.6053862831566419
smgpoi8656dab5c2c6735acf8fca6a125ad071_reduced,Maria Trens circular hiking trail,2,900.0,4.2,183.0,997.0,0,0,1,0,Freienfeld/Campo di Trens,hiking,3,20,climbing,0.39633752277409345
smgpoia2764a6ad9735df88341f6b2ca65ad60_reduced,Trens Mauls circular hiking trail,2,900.0,4.2,183.0,996.0,0,0,1,0,Freienfeld/Campo di Trens,hiking,3,20,hiking,0.499874149068449
smgpoia1a761f3602280db061fe7a025944175,Hiking Trail Via Artis,2,900.0,4.2,183.0,0.0,0,0,1,0,Al Plan/San Vigilio,summer,6,1,running,0.9130839103134796
smgpoi98cc1b588604f93b501dafff8bfbab82,Summer hiking trail from Antermoia across Alfarëi - Colac and back to Antermoia,2,900.0,4.2,183.0,1512.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,cycling,0.4489247510981447
smgpoibf2e7fcdd78c554e72dea9b4a4366c2f,Hiking trail from Antermoia - Plaza - Plan Murin - Fidelis - Antermoia,2,900.0,4.2,183.0,1517.0,0,0,0,0,Al Plan/San Vigilio,skiing,5,1,cycling,0.44838916808385676
smgpoic5d0fa6ad7ee0d68130e6a3f128c5e66_reduced,Circular route from Mölten to Verschneid and back,2,900.0,4.2,183.0,1147.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.4272638899006886
smgpoi660d51bde8f43256ca8f551337433708_reduced,Circular Hike North From S. Andrä to S. Leonhardo,2,900.0,4.2,183.0,968.0,0,0,1,0,Brixen/Bressanone,hiking,3,11,hiking,0.5037008369016563
smgpoid92bb81c77988d0749be503ec0d2f0d1,"Circular route ""Wildeich""",2,900.0,4.2,183.0,1188.0,0,0,1,0,Aldein/Aldino,skiing,5,2,skiing,0.642177221578822
smgpoi55903835e1c345d4bed37bbcc355a546,Circular trail zu Adlitzhausen in Taisten,2,900.0,4.2,183.0,1188.0,0,0,1,0,Welsberg-Taisten/Monguelfo-Tesido,skiing,5,115,skiing,0.642177221578822
smgpoidf93b11979cf00adc840da2159fcfb8b_reduced,Running trail Taser,2,900.0,4.2,183.0,822.0,0,0,1,0,Schenna/Scena,cycling,1,80,cycling,0.2864841050445831
dss_215804,Rutort,2,955.0,9.0,230.0,1853.0,0,0,1,0,Corvara,winter,7,15,winter,0.9930872967403921
smgpoi09a9e4b3b8b8702f921dc8ee315fa93b,Rutort,2,900.0,4.2,183.0,2083.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.5047835316760244
smgpoi9059f48b5b86effc41d2566452eb0739,Panoramic excursion full of fairy tales on the Lüsen Alps,2,900.0,4.2,183.0,1648.0,0,0,1,0,Lüsen/Luson,skiing,5,44,hiking,0.3255022447677924
smgpoib4cd628f1069a8111348e28a8f1a5768_reduced,Tales and stories of Mount Kienberg,2,900.0,4.2,183.0,804.0,0,0,1,0,Kiens/Chienes,hiking,3,33,hiking,0.6148768176994197
smgpoi21b66b80d86279b35ff5a268ced9223a_reduced,Legend Hike with the Salige Anna,2,900.0,4.2,183.0,1562.0,0,0,1,0,Graun im Vinschgau/Curon Venosta,family,2,24,climbing,0.37523685776294885
smgpoif0d73458d02cf1874c1bab50db25e543,Devils' Stone and Pertinger Alm hut in Terenten,2,900.0,4.2,183.0,1865.0,0,0,0,0,Terenten/Terento,skiing,5,94,skiing,0.5349733285519428
smgpoi2cebf7e69cdb759e9130e53d18b5660d_reduced,Trail of the legends,2,900.0,4.2,183.0,1450.0,0,0,1,0,Jenesien/San Genesio Atesino,hiking,3,28,hiking,0.5314787078656534
smgpoi710098ec5c6b7e010fd1113c9997bc9d,Legend Path,2,900.0,4.2,183.0,855.0,0,0,1,0,Sand in Taufers/Campo Tures,skiing,5,78,summer,0.5262697667340281
smgpoi869f22e1ec184125baaaafcb493dfdb4_reduced,Anterivo Trail of Legends (Sagenweg Altrei),2,900.0,4.2,183.0,1209.0,0,0,1,0,Altrei/Anterivo,family,2,4,skiing,0.3925995654196398
smgpoic210170ea03c994dc853c5205cdecf8d_reduced,Legend Trail,2,900.0,4.2,183.0,809.0,0,0,1,0,St.Lorenzen/San Lorenzo di Sebato,summer,6,86,summer,0.4524886238107861
smgpoi562080ec49c641e6812c5a54e2377b14_reduced,Trodena Trail of Legends (Sagenweg Truden),2,900.0,4.2,183.0,1168.0,0,0,1,0,Truden/Trodena,family,2,101,family,0.48269806845242363
smgpoi988834c8a58a1df043aa61936290027b,Salei,2,900.0,4.2,183.0,2376.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.8510611205315504
dss_216060,Salei,4,737.0,10.2,169.0,2207.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9910524594095742
dss_2670568,Salei,4,737.0,3.6,169.0,2207.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9971066264864993
dss_462,Salei - Rodella,2,681.0,4.8,272.0,2123.0,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9705105451928293
dss_416,Salei - Rodella,2,681.0,4.8,272.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9735603244286472
dss_184614,Salera,4,1900.0,7.199999999999999,490.0,1760.0,0,0,1,0,Unknown,winter,7,105,winter,0.9927576277650997
dss_6550909,Salere,4,3665.0,6.0,667.0,1410.0,0,0,1,0,Unknown,winter,7,105,winter,0.9919249198603235
dss_215805,Salere,4,1973.0,16.8,183.0,1543.5,0,0,0,0,Corvara,winter,7,15,winter,0.9943339578092618
dss_1762759434,Salere,4,1973.0,16.8,183.0,1543.5,0,0,1,0,Corvara,winter,7,15,winter,0.9931061419645923
dss_186570,Saline,2,1004.0,6.6,332.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9938342144472965
dss_186571,Saline - Lago Cavia,4,794.0,4.2,93.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.4657830422488167
dss_657,Saline - Laresei,2,1359.0,5.4,375.0,1898.0,0,0,1,0,Unknown,winter,7,105,winter,0.9930925062484398
smgpoie3a6093d59d950b860c07939731cfe54,“Saltner Berg” Trail,2,900.0,4.2,183.0,1021.0,0,0,1,0,Tiers am Rosengarten/Tires al Catinaccio,family,2,96,family,0.3980203719359551
smgpoi16b5a55a74d52025b1bffb8f6cda5c36,"Saltnerstein (Gasser Hut) – Cross ""Latzfonser Kreuz"" – Saltnerstein",2,900.0,4.2,183.0,1743.0,0,0,1,0,Villanders/Villandro,cycling,1,109,cycling,0.3708902349221784
smgpoi0535cb2fe9f0188623fcfb7ce6eb7f3b,Gasser Hütte- Rittner Horn,2,900.0,4.2,183.0,1757.0,0,0,1,0,Villanders/Villandro,cycling,1,109,hiking,0.3729134008502236
smgpoid6471ad53786b448d68bfe508bced73e,"Saltnerstein (Gasser Hut) – church ""Toten"" – Saltnerstein",2,900.0,4.2,183.0,1749.0,0,0,1,0,Villanders/Villandro,cycling,1,109,cycling,0.32517614416562773
smgpoi218dc27f1f75cd6003f51f8560585014,Saltnerstein (Gasser Hut) - Mountain of Villanders ,2,900.0,4.2,183.0,1748.0,0,0,1,0,Villanders/Villandro,cycling,1,109,hiking,0.30284006317383105
smgpoi4e31b0ebcefe9b5a2046d968028c1ac0_reduced,Saltria - Piz - Saltria,2,900.0,4.2,183.0,1675.0,0,0,1,0,Kastelruth/Castelrotto,hiking,3,32,hiking,0.21458921040016657
smgpoif71aefe743df76f9f7aa810cebb89ce2,Saltria Trail,2,900.0,4.2,183.0,1674.0,0,0,1,0,Kastelruth/Castelrotto,cycling,1,32,cycling,0.3768968591989433
dss_1662365309,Salvan,2,1000.0,4.8,183.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9926436206822762
smgpoid1c0163559e2cf584d846eff5201ad25,Hotel Sambergerhof  – Alp of Villanders – Hotel Sambergerhof ,2,900.0,4.2,183.0,1495.0,0,0,1,0,Villanders/Villandro,cycling,1,109,hiking,0.4945390499541322
smgpoi3097a380eed01f326da12cf92e859eff,Yoke Sandjoch,2,900.0,4.2,183.0,1381.0,0,0,0,0,Brenner/Brennero,skiing,5,10,skiing,0.38208378766567125
dss_1671730466,San Marco,2,1153.0,0.0,183.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9977545755552896
dss_254,San Marco,2,1134.0,8.4,337.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9941572166900908
smgpoia2dd91554131c90b26b5cd6840f17275,San Martino Snowpark,2,900.0,4.2,183.0,1543.5,0,0,0,0,Unknown,hiking,3,105,hiking,0.5105911212999389
dss_429,Sanon,2,577.0,3.6,100.0,1543.5,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.9975138896847168
smgpoi34c4aabede2a47818a49e3a7291a92ea,Sanon,2,900.0,4.2,183.0,0.0,0,0,1,0,Urtijëi/Ortisei,running,4,106,running,0.9130839103134796
dss_216198,Sanon 2,4,560.0,4.2,80.0,1840.0,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.616423606200369
smgpoi0781272e02a88e2cb0b2623397dafbf1,Sanon 2,2,900.0,4.2,183.0,1920.0,0,0,1,0,Urtijëi/Ortisei,hiking,3,106,hiking,0.8003289882165302
dss_216199,Sanon 1,2,555.0,8.4,90.0,1840.0,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.9812607847624398
smgpoi8be9fbb0b4d6621d13b11bb228ef9029,Sanon 1,2,900.0,4.2,183.0,1930.0,0,0,1,0,Urtijëi/Ortisei,hiking,3,106,hiking,0.7275897120176434
smgpoid5468137015cce3e6209e1e14091af2c,Sanpe Snowpark,2,900.0,4.2,183.0,1543.5,0,0,0,0,Unknown,hiking,3,105,hiking,0.5105911212999389
dss_712,Santa Fosca,2,297.0,1.7999999999999998,38.0,1376.0,0,0,1,0,Urtijëi/Ortisei,winter,7,106,winter,0.9910037310315042
smgpoib8c42c60c9470135037f3502f9bc7a13,Via Ferrata Santnerpass | Passo Santner,2,900.0,4.2,183.0,2328.0,0,0,0,0,Welschnofen/Nova Levante,cycling,1,116,cycling,0.9265795707764021
smgpoi275539561d678a3073e7a8e55e299ad0_reduced,Via Ferrata Santnerpass,2,900.0,4.2,183.0,2341.0,0,0,1,0,Tiers am Rosengarten/Tires al Catinaccio,summer,6,96,hiking,0.34327942335437617
dss_215912,San Zan,2,1243.0,8.4,129.0,1373.0,0,0,0,0,Unknown,winter,7,105,winter,0.98770023972702
smgpoif8d3d2bc37e905341da4f595fef5cf78_reduced,Sarner Scharte Gap and Villanderer Berg Mountain,2,900.0,4.2,183.0,1507.0,0,0,1,0,Sarntal/Sarentino,winter,7,79,winter,0.31351290456209646
smgpoi8f7f7e223f09ed00d9870df742d9dd10_reduced,Sarentino – Sarner Scharten-Biwak – Rittner Horn – Tre Sentieri,2,900.0,4.2,183.0,1503.0,1,0,1,0,Sarntal/Sarentino,winter,7,79,winter,0.6962872338484934
dss_216201,Sas Betit,2,750.0,4.8,183.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9841303052882271
smgpoibe04a3cf16db597b490f87159f757892,Sas Betit,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_216096,Saslong,6,3400.0,12.6,183.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9931061419645923
dss_391,Saslong,2,1721.0,7.800000000000001,536.0,1543.5,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,winter,7,75,winter,0.9942033219829639
smgpoie3854cfc276bb7b047b501e6f7a55ade,Saslong,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_1680621325,Saslong,2,1721.0,6.0,536.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9942033219829639
smgpoie84ed6622a829444577d15fbdee0d306,Saslong,2,900.0,4.2,183.0,0.0,0,0,1,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,running,4,75,running,0.9130839103134796
smgpoi9701d8e53cad9f26e3bf62bdb40d0a38,Saslong B,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_216089,Saslong B,4,2300.0,13.2,590.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9942033219829639
smgpoif9f8ec55932f4d10be7a235627f45eb0,Sasplat (Oskar Schuster Steig/Sasso Piatto),2,900.0,4.2,183.0,1624.0,0,0,0,0,S.Crestina Gherdëina/Santa Cristina Val Gardana,summer,6,75,summer,0.34727259921916837
smgpoief3115766d2b918c5a1881abcb4f27b6,Sas Rigais (Odle),2,900.0,4.2,183.0,2105.0,0,0,0,0,Sëlva/Selva di Val Gardena,summer,6,92,summer,0.8070299177683286
dss_455,Sass Becé,2,918.0,4.2,275.0,1543.5,0,0,1,0,Corvara,hiking,3,15,hiking,0.7504709319925978
dss_216061,Sass Becè,4,1657.0,4.8,360.0,2062.0,0,0,1,0,Corvara,winter,7,15,winter,0.992298389878707
dss_215806,Sass de la Vegla,2,952.0,2.4,112.0,2138.0,0,0,1,0,Corvara,winter,7,15,winter,0.9971464746664361
smgpoi91626cd0657a44dc9676017786144b3c,Sass de la Vegla,2,900.0,4.2,183.0,2275.0,0,0,1,0,Unknown,running,4,105,hiking,0.5017914419072155
dss_512,Sass de la Vegla,2,967.0,8.4,120.0,2154.0,0,0,1,0,Corvara,winter,7,15,winter,0.9955397924355079
smgpoi38c470a936c55e1152eea32579868197,Sass de la Vegla,2,900.0,4.2,183.0,2250.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.760557095444538
dss_215807,Sass del Mul,4,1495.0,0.0,395.0,2555.0,0,0,0,0,Corvara,winter,7,15,winter,0.9981093837393192
dss_215808,Sass del Mul Fedaia,4,1829.0,0.0,519.0,2131.0,0,0,0,0,Corvara,winter,7,15,winter,0.998213442902577
dss_445,Sasso di Rocca,2,600.0,4.2,169.0,2201.0,0,0,1,0,Unknown,winter,7,105,winter,0.8105057623719716
dss_216063,Sasso di Rocca 1,4,650.0,6.0,120.0,2188.0,0,0,1,0,Unknown,winter,7,105,winter,0.993553774147166
dss_216064,Sasso di Rocca 2,4,650.0,6.6,120.0,2188.0,0,0,1,0,Unknown,winter,7,105,winter,0.993553774147166
dss_1008461,Sasso Levante,2,1105.0,7.199999999999999,201.0,1543.5,0,0,0,0,Unknown,winter,7,105,winter,0.9947180925344972
smgpoi79e24f73628d3d83afb125b21cd033b9,Sasso Levante,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_418,Sasso Levante,2,1105.0,7.199999999999999,201.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9934358086360714
smgpoid7347ddc628d41e98732d3a914c8b4f1,Sasso Levante,2,900.0,4.2,183.0,0.0,0,0,1,0,Sëlva/Selva di Val Gardena,running,4,92,running,0.9130839103134796
dss_612313,Sasso Levante,4,1300.0,1.7999999999999998,201.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9965380969495613
dss_1667482695,Sass Pordoi,2,900.0,0.0,183.0,1543.5,0,0,1,0,Unknown,winter,7,105,winter,0.9807613058480825
dss_524,Sass Pordoi,2,1307.0,0.0,704.0,2246.0,0,0,0,0,Corvara,winter,7,15,winter,0.9955728427214233
smgpoia92d6773b5ce6272ab2c1cadb9935c2d,Sass Rigais,2,900.0,4.2,183.0,1378.0,0,0,0,0,Villnöss/Funes,skiing,5,110,skiing,0.34860922167877784
smgpoi9e850bf56ca05d6b23b7319c48bf2253,Sattelhorn (K2),2,900.0,4.2,183.0,1890.0,1,0,1,0,Ahrntal/Valle Aurina,hiking,3,0,hiking,0.9711991642114327
smgpoi2760a91d15571186aeb5fe84b09dfc2c_reduced,Sattlerhütte,2,900.0,4.2,183.0,1142.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.4078729786896942
smgpoi074a4cddc836be34eca84d8bf1021832_reduced,"Loop road ""Saubacher Rundweg""",2,900.0,4.2,183.0,790.0,0,0,1,0,Waidbruck/Ponte Gardena,hiking,3,114,hiking,0.40502091471054347
smgpoicde4ca0e9e74d6e90718d5be6d132540_reduced,Saubach/San Ingenuino - Rampoldsteig/Sentiero Rampold - Heidrichsberg/Monte Heidrichsberg,2,900.0,4.2,183.0,830.0,0,0,1,0,Barbian/Barbiano,hiking,3,8,hiking,0.5602051685754816
smgpoi25bba2883151d51bf4794ccc3ac0e9a7_reduced,Muletrack Anteriovo - Trodena,2,900.0,4.2,183.0,1182.0,0,0,1,0,Truden/Trodena,hiking,3,101,hiking,0.438182607623942
smgpoia773981a8fdf7dbadf11ac7fd265f7fe_reduced,Mulattiera Trodena - Anterivo,2,900.0,4.2,183.0,1145.0,0,0,1,0,Truden/Trodena,hiking,3,101,hiking,0.33284822677987747
smgpoi1f8e837ba5e76507f96bf9672c9c9e3b,Saurian trail GEOPARC Bletterbach,2,900.0,4.2,183.0,1559.0,0,0,0,0,Aldein/Aldino,skiing,5,2,cycling,0.3688848763160305
smgpoi180621e2d12bd3171a9432498efebdaa,Savinè,2,900.0,4.2,183.0,2078.0,0,0,1,0,Unknown,hiking,3,105,hiking,0.5679581355844128
dss_612624,Savinè,4,1021.0,4.8,268.0,1810.0,0,0,1,0,Corvara,winter,7,15,winter,0.9916862725090216
smgpoi749a428d357ca1ee4fe3eba731a39044,Saxenle,2,900.0,4.2,183.0,1837.0,0,0,0,0,Ratschings/Racines,family,2,71,family,0.6346126848831278
smgpoi4de00b0e70da760b950ab551eea704c9,Saxner,2,900.0,4.2,183.0,1395.0,0,0,0,0,Ratschings/Racines,cycling,1,71,cycling,0.3627789891050861
smgpoi40a04f763fa6304c11fb6650b337f2da,Saxner,2,900.0,4.2,183.0,1500.0,0,0,1,0,Ratschings/Racines,running,4,71,hiking,0.6937406006246176
dss_216278,,2,1350.0,9.6,203.0,1869.0,0,0,1,0,Unknown,winter,7,105,winter,0.993448457674198
dss_634,Scandola,2,847.0,8.4,206.0,1866.0,0,0,1,0,Unknown,winter,7,105,winter,0.9570136859099667
smgpoi11115dc444d4636a120192286d0c55ce,Schabs / Sciaves Cirular Hike,2,900.0,4.2,183.0,771.0,0,0,1,0,Natz-Schabs/Naz-Sciaves,cycling,1,57,cycling,0.5707597336722405
smgpoic081aca22dd368cdc638ae2f2bfcbebe,Scaleres - Punta Quiara - Malga Zirmait - Scaleres,2,900.0,4.2,183.0,1543.0,0,0,0,0,Vahrn/Varna,summer,6,108,cycling,0.46628783592455875
smgpoi489420351b7d9fd17ce9cb78d035d186,S-chanf - Zernez,2,900.0,4.2,183.0,1664.0,0,0,1,0,Unknown,running,4,105,running,0.34662144490801433
smgpoi501ce09d2036cfcb0aca3b9d0de12489_reduced,Schatzerhütte Panoramic Trail,2,900.0,4.2,183.0,1543.5,0,0,1,0,Brixen/Bressanone,hiking,3,11,hiking,0.7929082324950544
smgpoifee8fb3e723468ab2c183b8c35d0cb60_reduced,Scheibenkofel Trail,2,900.0,4.2,183.0,862.0,0,0,1,0,Latsch/Laces,cycling,1,43,cycling,0.5243040701800159
smgpoi03ff2d91533527df57fe424716bffc74_reduced,Parkingplace Schermoos - Aschl - Hafling,2,900.0,4.2,183.0,1438.0,0,0,1,0,Hafling/Avelengo,hiking,3,26,hiking,0.5632536780521646
smgpoicec2e21c4d3bdf5178cb15ea50cf516c_reduced,Schermoos - Gschnofer Stall - Tomanegger,2,900.0,4.2,183.0,1433.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.4177122922901443
smgpoiaa2d3c73dc97e215edd8c123ef050870_reduced,Parkingplace Schermoos - Restaurant Lanzenschuster,2,900.0,4.2,183.0,1517.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.66001611886208
smgpoi6235ae0286181639696e3edfb3502311_reduced,Parking Schermoos - Möltner Kaser - Auener Joch - Kreuzjoch,2,900.0,4.2,183.0,1433.0,0,0,1,0,Mölten/Meltina,hiking,3,52,hiking,0.4177122922901443
smgpoiaad4185a7d8984af4b1f4b7e433373a4,Schiappen - Sella,2,900.0,4.2,183.0,1543.5,0,0,1,0,Unknown,hiking,3,105,hiking,0.7929082324950544
dss_216179,Schiappen - Sella,2,1000.0,8.4,100.0,1543.5,0,0,1,0,Sëlva/Selva di Val Gardena,winter,7,92,winter,0.9943742488408936
dss_215974,Schilling,2,1700.0,8.4,164.0,1371.0,0,0,1,0,Mühlbach/Rio di Pusteria,winter,7,53,winter,0.9814755509705443
smgpoifd1c2f23d8844771836c8c5914404c40,Schilling,2,900.0,4.2,183.0,1815.0,0,0,1,0,Mühlbach/Rio di Pusteria,running,4,53,running,0.47080650476783553
